,customer_lifetime_value,effective_to_date,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
4311,8488.561362999999,2011-01-04,80213,70,12,17,0,2,440.26852699999995
4312,2379.195759,2011-01-17,0,66,3,21,0,1,90.989464
4313,13334.26763,2011-01-20,47950,170,23,86,1,8,780.990942
4314,3123.080994,2011-02-19,0,101,1,83,4,1,960.115399
4315,2382.706153,2011-02-04,0,65,8,50,0,1,312.0
4316,7812.889738,2011-02-16,72353,66,27,15,0,2,316.8
4317,14024.358390000001,2011-02-19,81872,115,10,55,0,2,256.43802999999997
4318,5334.784887,2011-02-19,74606,68,2,34,0,5,109.11271299999999
4319,9700.354159999999,2011-01-17,0,138,23,54,0,3,993.6
4320,5703.288861999999,2011-02-25,41438,72,8,39,0,9,323.836677
4321,4280.747007999999,2011-02-09,52679,110,25,21,2,1,528.0
4322,3398.0522770000002,2011-02-25,0,101,4,60,0,1,1183.780098
4323,11044.108470000001,2011-02-04,44524,70,28,42,0,2,200.768848
4324,3237.996209,2011-01-16,60244,83,3,72,3,1,326.281835
4325,25805.26839,2011-02-06,22711,82,8,74,0,2,393.6
4326,17497.52201,2011-02-28,0,73,9,94,0,2,350.4
4327,22261.0224,2011-01-07,50398,71,18,51,0,2,339.42418
4328,9006.598402,2011-01-17,0,86,19,99,1,2,412.8
4329,9904.977026999999,2011-01-15,0,66,1,73,0,2,475.2
4330,7432.203079000001,2011-02-13,0,102,16,34,0,5,1037.274096
4331,8150.573759000001,2011-01-28,0,114,11,20,0,3,1310.4615800000001
4332,4956.247235,2011-02-24,87197,63,35,45,0,3,247.40235299999998
4333,6537.0513789999995,2011-02-16,0,100,22,24,0,3,720.0
4334,9448.833931000001,2011-01-25,85221,117,11,42,0,4,516.907624
4335,7519.133631000001,2011-02-20,96306,95,12,17,1,6,185.355353
4336,2409.368488,2011-02-01,0,66,3,97,0,1,316.8
4337,17041.4383,2011-02-01,22249,64,4,88,0,2,455.191595
4338,4398.047053,2011-02-19,0,62,6,62,0,3,382.067564
4339,5470.060561,2011-02-17,54507,138,20,11,0,1,702.990032
4340,3173.032243,2011-01-25,0,101,34,52,4,1,484.8
4341,13258.17973,2011-02-17,20754,184,19,15,0,7,1324.8
4342,13045.37088,2011-02-23,0,190,21,35,1,7,1654.202174
4343,2560.6913059999997,2011-01-05,30027,65,13,10,0,1,312.0
4344,3387.77901,2011-01-29,23156,88,9,6,2,1,422.4
4345,6439.3301950000005,2011-02-24,0,93,7,85,0,4,669.6
4346,7078.948598999999,2011-01-16,23222,90,10,66,0,4,252.938842
4347,2417.763236,2011-02-02,0,65,16,90,0,1,468.0
4348,20492.7355,2011-01-04,27317,102,30,12,0,2,489.6
4349,7805.312870000001,2011-01-27,21073,106,25,54,1,3,508.8
4350,22062.54841,2011-02-25,0,225,26,53,0,2,1620.0
4351,11218.44173,2011-01-23,69268,93,31,20,0,2,19.170855
4352,5427.484590999999,2011-02-01,74561,68,0,23,1,5,234.393625
4353,2592.437797,2011-01-02,72421,65,8,23,0,1,312.0
4354,2601.351096,2011-01-12,0,71,4,18,0,1,17.029835000000002
4355,8433.228985,2011-02-15,57961,72,27,64,0,2,38.513959
4356,2967.6707969999998,2011-02-22,35205,76,7,11,0,1,178.839506
4357,5380.091625999999,2011-02-28,0,74,19,41,0,8,59.026302
4358,8059.893670999999,2011-02-18,72309,68,3,51,0,2,244.72714399999998
4359,8444.840217,2011-02-07,76352,109,17,9,2,4,501.83778
4360,9655.442955,2011-01-08,0,100,30,4,2,2,720.0
4361,8178.2351069999995,2011-01-28,29057,102,22,24,0,3,489.6
4362,2353.179121,2011-01-24,0,66,11,73,0,1,501.153571
4363,8058.659712999999,2011-02-09,25595,101,5,86,0,9,484.8
4364,8012.365866,2011-01-27,58058,67,28,49,0,2,355.198918
4365,16473.16905,2011-02-24,22828,106,11,54,0,2,508.8
4366,5907.151868,2011-02-28,0,81,8,47,0,8,390.16191200000003
4367,8257.666512,2011-01-12,23815,73,4,47,0,2,424.330166
4368,4954.292104,2011-02-06,45329,65,13,7,3,4,312.0
4369,43026.52149,2011-01-07,59349,119,15,41,0,2,222.03232599999998
4370,3794.964613,2011-02-22,19794,105,1,78,0,1,504.0
4371,2537.383207,2011-01-30,92401,64,30,37,0,1,50.359627
4372,8026.04923,2011-02-20,0,109,10,20,0,6,898.4300789999999
4373,7786.676381,2011-02-10,83000,97,29,76,1,6,378.5566
4374,5256.923177000001,2011-02-04,77693,65,30,15,0,7,225.045919
4375,8256.2978,2011-01-25,62902,69,14,94,0,2,159.383042
4376,2453.3362420000003,2011-01-27,0,70,5,70,2,1,449.601961
4377,4312.769797999999,2011-01-30,43386,111,17,35,0,1,413.002348
4378,5556.91458,2011-01-30,29120,72,31,77,0,3,345.6
4379,8693.995589,2011-01-01,48893,110,9,26,0,3,787.88953
4380,11830.95192,2011-01-20,92931,146,6,38,0,7,503.144025
4381,4506.485006,2011-02-17,15462,115,34,18,0,1,611.941558
4382,4159.593921,2011-02-01,0,62,1,64,0,3,446.4
4383,4462.445111,2011-02-08,70088,112,0,33,0,1,536.481665
4384,2515.259002,2011-01-16,25558,63,31,11,0,1,453.6
4385,8007.399376,2011-01-02,0,112,12,93,0,3,537.6
4386,9901.278118,2011-01-09,0,134,24,51,0,3,643.2
4387,12282.84085,2011-01-19,36328,155,6,21,0,4,388.148089
4388,44468.023030000004,2011-01-29,32948,127,20,46,1,2,1428.972913
4389,8184.585992,2011-02-05,69114,103,9,68,0,4,162.19958400000002
4390,16007.949540000001,2011-01-10,45302,133,4,34,0,2,638.4
4391,6361.845408,2011-02-20,0,88,28,23,0,4,110.527627
4392,8736.501241,2011-02-10,53173,112,30,57,0,4,1169.4097869999998
4393,4334.064096,2011-02-27,23904,123,1,67,3,1,590.4
4394,4376.363592000001,2011-02-28,63774,111,18,63,0,1,60.036683
4395,9294.088719,2011-01-01,67544,116,2,15,0,3,556.8
4396,2543.003943,2011-02-21,26691,65,7,51,0,1,312.0
4397,6582.4507810000005,2011-02-15,0,62,3,44,0,2,297.6
4398,4686.469674,2011-02-12,58089,118,31,83,0,1,566.4
4399,14325.15261,2011-02-11,0,136,30,75,0,2,652.8
4400,12743.35175,2011-02-21,99583,64,35,85,0,2,99.674341
4401,2434.08581,2011-02-18,0,68,28,65,0,1,271.489602
4402,25107.09812,2011-02-26,24410,73,5,51,0,2,350.4
4403,13432.00289,2011-01-15,68956,118,12,8,2,2,118.538444
4404,2753.780996,2011-02-23,0,73,29,82,0,1,298.67104900000004
4405,8653.302322,2011-01-29,20588,113,6,86,0,7,586.390393
4406,7057.888812,2011-01-17,37840,90,31,9,0,4,432.0
4407,5906.940238,2011-02-15,43440,74,13,52,0,7,128.21198
4408,2937.4245339999998,2011-01-10,83195,73,18,36,1,1,332.693627
4409,4974.235309000001,2011-02-03,0,70,18,74,0,3,336.0
4410,4268.618821,2011-02-25,43209,110,12,16,0,1,528.0
4411,4601.913754,2011-01-07,37308,115,2,51,0,1,552.0
4412,2404.633766,2011-02-26,22239,62,34,85,0,1,297.6
4413,7638.442811,2011-01-18,66106,95,10,25,1,4,250.32325699999998
4414,4623.624811,2011-01-19,97065,117,10,0,0,1,561.6
4415,5470.181751,2011-01-06,24910,69,12,79,0,3,746.107437
4416,4999.34581,2011-01-07,49414,68,8,82,5,6,159.631303
4417,15956.51879,2011-02-08,61148,132,28,25,0,2,98.206649
4418,9275.681451999999,2011-02-05,52494,119,5,69,0,7,571.2
4419,7595.335237,2011-01-08,20538,104,25,64,0,7,499.2
4420,24258.71383,2011-01-25,0,89,35,22,0,2,538.689882
4421,24636.96719,2011-01-31,73716,103,2,91,0,2,162.66264099999998
4422,2810.464447,2011-02-27,26790,71,4,41,0,1,340.8
4423,2337.356699,2011-02-13,0,65,31,52,0,1,468.0
4424,4668.043154,2011-01-16,53252,117,1,76,0,1,561.6
4425,10972.06778,2011-01-18,24164,137,2,40,0,5,657.6
4426,34611.37896,2011-01-14,20090,109,10,59,0,2,523.2
4427,2478.833596,2011-01-30,81721,63,11,5,0,1,133.90028999999998
4428,26197.41498,2011-01-15,18495,113,10,15,0,2,542.4
4429,6282.079645000001,2011-01-11,42314,80,23,78,0,3,56.39419
4430,10954.38352,2011-02-09,89892,135,9,6,0,9,526.2487980000001
4431,3164.378577,2011-01-29,0,92,33,41,1,1,662.4
4432,7804.597655,2011-01-20,0,117,18,84,4,8,91.055318
4433,5207.197499,2011-01-06,21576,65,27,16,0,3,312.0
4434,2886.451602,2011-01-20,10312,78,10,63,0,1,486.27855700000003
4435,2483.642397,2011-02-28,50632,62,26,42,0,1,54.961039
4436,4896.261605,2011-02-04,0,139,5,29,0,1,1000.8
4437,4928.001408,2011-01-26,97917,67,14,32,5,3,279.184512
4438,8759.592518000001,2011-01-05,28280,116,7,55,0,9,556.8
4439,11281.52451,2011-02-15,86195,139,12,10,0,3,601.6679019999999
4440,4315.6705,2011-01-25,89797,106,19,8,0,1,70.958361
4441,4491.909095,2011-01-23,0,63,16,5,0,5,302.4
4442,6745.248379000001,2011-02-04,0,192,1,27,0,1,1921.2489289999999
4443,28799.95415,2011-02-11,33635,240,1,23,0,2,1152.0
4444,14503.02129,2011-01-31,29790,194,25,49,0,3,931.2
4445,8270.625331000001,2011-01-09,44656,70,2,80,0,2,336.0
4446,12731.95161,2011-01-14,40870,105,3,56,0,2,504.0
4447,4167.094538,2011-02-13,0,117,8,64,0,1,94.94292
4448,10455.48983,2011-02-03,28363,133,0,35,0,3,638.4
4449,7074.398104000001,2011-02-28,94508,88,27,54,0,3,491.384479
4450,7046.478698000001,2011-01-03,0,64,24,73,0,2,324.69555499999996
4451,13357.445440000001,2011-02-02,0,124,13,1,0,2,696.034509
4452,18708.75831,2011-02-04,0,77,10,36,1,2,554.4
4453,8169.334846,2011-01-22,0,116,10,99,0,3,835.2
4454,8583.272854,2011-01-21,18017,114,23,54,0,9,547.2
4455,12234.36232,2011-02-28,0,117,15,68,0,2,930.5947070000001
4456,7185.673718000001,2011-01-17,63741,91,25,15,0,6,36.980596000000006
4457,9060.204521,2011-01-18,57078,113,26,13,1,8,542.4
4458,2336.177331,2011-02-28,0,67,21,28,0,1,458.66138099999995
4459,7995.41091,2011-01-31,25239,100,30,59,0,7,150.96491
4460,5897.555427,2011-01-17,29227,74,0,83,0,7,421.19002
4461,3939.0063700000005,2011-01-28,60021,99,12,28,0,1,882.8719449999999
4462,2695.352444,2011-02-25,0,73,23,59,0,1,780.57363
4463,5459.216794,2011-02-22,83208,68,10,93,0,4,325.866271
4464,10721.61076,2011-02-10,25983,90,32,43,0,2,432.0
4465,2491.257604,2011-02-12,25965,65,23,27,0,1,329.206567
4466,5570.17755,2011-01-11,22679,72,25,32,0,4,345.6
4467,5100.737803,2011-02-12,41186,70,15,29,4,3,242.32040899999998
4468,7633.821822,2011-01-22,0,67,7,4,0,2,445.702958
4469,4656.665064,2011-01-31,29070,61,8,99,2,3,292.8
4470,4363.1982,2011-01-31,0,63,13,49,0,7,302.4
4471,2526.729022,2011-02-04,33485,63,6,41,0,1,343.705799
4472,5122.718927,2011-01-17,58206,64,2,56,0,3,454.188803
4473,2483.544888,2011-02-26,87492,62,15,69,0,1,264.46180499999997
4474,3489.2763689999997,2011-02-20,0,98,29,37,0,1,705.6
4475,7325.917302,2011-01-18,20757,102,6,74,3,9,216.4268
4476,4841.057535,2011-02-05,23449,61,33,2,0,8,292.8
4477,19964.397080000002,2011-02-05,0,192,35,34,0,2,921.6
4478,32450.39142,2011-02-10,60455,104,20,25,0,2,499.2
4479,2628.171324,2011-02-09,0,89,12,73,4,1,640.8
4480,3095.6271239999996,2011-01-15,53588,77,10,71,0,1,369.6
4481,12731.95161,2011-01-14,40870,105,3,56,0,2,504.0
4482,2631.564135,2011-01-08,0,71,11,68,0,1,340.8
4483,35984.104569999996,2011-02-01,0,129,2,69,0,2,1267.549091
4484,2906.893312,2011-01-17,45128,72,13,34,0,1,66.667784
4485,10628.06415,2011-02-18,90874,137,18,28,4,3,459.785009
4486,7590.9612879999995,2011-01-09,52823,95,7,15,0,5,125.768818
4487,5108.038755,2011-01-09,26784,67,14,82,0,8,482.4
4488,13989.846969999999,2011-02-13,22354,118,27,9,0,2,775.526054
4489,3115.704933,2011-01-05,54420,80,27,0,0,1,576.0
4490,13369.44267,2011-02-09,50800,112,1,45,0,2,621.218119
4491,8621.185568,2011-02-24,0,87,12,12,1,2,417.6
4492,10359.01985,2011-02-12,84583,65,6,50,0,2,238.86865899999998
4493,3241.838403,2011-01-01,33701,88,14,22,3,1,460.815578
4494,4344.99018,2011-01-22,0,63,21,27,0,4,462.63613
4495,5332.462694,2011-02-22,68931,66,32,30,0,7,309.577946
4496,7692.456014,2011-02-19,0,105,1,37,0,4,504.0
4497,26223.81193,2011-01-07,0,115,22,15,1,2,828.0
4498,6930.625422,2011-02-11,29318,198,29,96,5,1,1386.824722
4499,11610.25439,2011-01-01,41503,73,28,69,0,2,15.001594
4500,8937.118615000001,2011-01-04,0,126,16,69,0,8,604.8
4501,2462.859762,2011-02-25,0,69,9,68,0,1,427.25055
4502,2300.691547,2011-01-15,25905,63,21,12,0,1,302.4
4503,4078.0233310000003,2011-01-07,0,116,18,86,0,1,835.2
4504,2868.598866,2011-01-30,40046,73,10,51,0,1,118.50979099999999
4505,4428.031583,2011-01-29,58577,110,6,62,0,1,303.872752
4506,4061.5902189999997,2011-01-13,70129,103,24,57,1,1,130.495798
4507,18504.2801,2011-02-02,91268,229,32,62,0,5,737.737825
4508,4904.894731,2011-02-14,12902,139,3,51,0,1,667.2
4509,10827.87278,2011-02-28,62053,134,3,89,0,5,614.03209
4510,5745.121547,2011-02-01,30389,73,34,66,0,4,278.932051
4511,2423.259778,2011-01-29,15585,65,22,24,0,1,67.618365
4512,5926.729379,2011-01-25,23091,96,28,90,5,5,460.8
4513,4605.0366460000005,2011-01-28,22571,63,29,51,0,9,302.4
4514,2132.771675,2011-01-17,0,61,0,62,0,1,691.677138
4515,2643.7157399999996,2011-02-04,0,82,14,56,3,1,393.6
4516,5824.224192000001,2011-02-20,73976,73,27,84,0,3,338.529369
4517,6889.6161,2011-02-17,30814,87,8,96,0,3,417.6
4518,3008.099115,2011-01-17,80681,74,31,12,0,1,355.2
4519,3286.171949,2011-02-07,60934,82,15,64,0,1,393.6
4520,13552.777759999999,2011-02-05,0,62,19,3,2,2,446.4
4521,5166.190278,2011-02-01,80797,64,21,47,0,9,300.94029700000004
4522,2945.998877,2011-02-28,89410,74,11,50,0,1,95.997363
4523,4863.470811,2011-02-04,52728,127,34,34,1,1,609.6
4524,4892.617128,2011-01-15,43199,61,23,31,0,3,334.007478
4525,3337.59441,2011-01-13,43510,83,8,75,0,1,238.088581
4526,5246.278375,2011-01-21,28909,66,15,66,0,8,456.70273499999996
4527,9031.214859,2011-02-23,0,122,15,47,0,9,650.52179
4528,3580.076125,2011-01-29,71176,91,3,62,2,1,278.072755
4529,9802.548509,2011-01-07,84429,123,11,2,0,6,115.07234
4530,4825.651946,2011-02-23,61613,61,6,20,1,9,40.562432
4531,3203.303695,2011-02-23,68370,80,0,45,0,1,244.158446
4532,5659.139938,2011-02-09,52389,72,29,8,1,9,345.6
4533,4144.868939,2011-01-18,64478,103,30,92,0,1,8.281829
4534,13770.976180000001,2011-02-01,59207,116,23,21,0,2,556.8
4535,3716.4796549999996,2011-02-08,17162,96,15,29,0,1,460.8
4536,3123.080994,2011-02-19,0,101,1,83,4,1,960.115399
4537,12168.744920000001,2011-02-05,14973,115,2,75,0,2,828.0
4538,2674.730716,2011-02-15,56342,69,12,89,0,1,331.2
4539,12741.84754,2011-01-07,73054,106,34,36,1,2,419.36595800000003
4540,4037.5472579999996,2011-01-02,21586,106,6,5,0,1,1056.291709
4541,8628.303301,2011-01-13,0,117,11,63,0,5,842.4
4542,22093.61618,2011-01-12,24193,185,26,79,0,2,785.367947
4543,8217.427595000001,2011-01-19,84815,68,9,37,0,2,279.996658
4544,26197.41498,2011-01-15,18495,113,10,15,0,2,542.4
4545,8110.536059,2011-02-11,36554,70,6,62,1,2,433.38842
4546,4766.367352,2011-02-21,0,68,3,36,0,9,656.959783
4547,8819.018934,2011-01-10,99845,110,23,25,1,8,528.0
4548,5171.272924,2011-01-16,0,69,13,90,0,3,344.469652
4549,3896.572719,2011-01-21,10853,104,11,18,0,1,350.30638500000003
4550,6005.027312,2011-02-08,23749,77,20,6,0,4,151.550875
4551,6869.1853439999995,2011-02-19,0,69,18,71,2,2,331.2
4552,3054.541283,2011-02-25,0,88,29,19,0,1,422.4
4553,4874.216555,2011-02-09,92783,61,1,47,0,6,6.6712679999999995
4554,2747.429661,2011-01-12,83502,68,25,36,0,1,368.963633
4555,8717.049833,2011-02-14,83846,74,22,94,3,2,355.2
4556,4099.659085,2011-02-09,18606,110,12,45,1,1,568.8449049999999
4557,8189.967712000001,2011-02-25,72191,68,19,48,0,2,209.387509
4558,5225.03143,2011-02-09,57733,66,24,66,0,5,393.528054
4559,7949.284259999999,2011-01-06,63688,99,28,93,0,6,475.2
4560,3135.405606,2011-01-03,55855,79,10,71,0,1,272.9955
4561,3939.0063700000005,2011-01-28,60021,99,12,28,0,1,882.8719449999999
4562,5325.724541,2011-02-21,0,73,17,44,0,7,496.474767
4563,19483.24011,2011-02-02,74300,122,23,38,0,2,354.55391000000003
4564,3459.230941,2011-01-07,0,96,6,8,0,1,460.8
4565,17103.79173,2011-01-28,51747,71,8,71,0,2,340.8
4566,2753.312714,2011-01-07,28887,73,16,15,2,1,425.81795
4567,12866.89474,2011-02-08,0,189,24,93,0,6,1415.5793019999999
4568,4420.2489829999995,2011-01-28,0,68,0,93,3,5,546.4200089999999
4569,2756.472584,2011-01-27,43540,70,29,60,0,1,117.585017
4570,7743.918426,2011-01-25,96961,64,24,99,0,2,81.377259
4571,8169.746083,2011-01-26,32799,104,7,27,0,3,499.2
4572,3569.864625,2011-02-27,0,101,12,38,0,1,1201.085226
4573,10656.88195,2011-02-27,72540,88,7,3,0,2,631.743039
4574,7092.635635,2011-01-14,35173,180,24,9,2,1,415.331869
4575,2777.3418850000003,2011-02-01,65431,69,7,90,0,1,331.2
4576,7550.41865,2011-01-15,0,100,20,48,0,6,480.0
4577,4727.354547999999,2011-01-03,0,72,23,7,0,3,345.6
4578,14274.55485,2011-02-02,0,84,35,42,0,2,604.8
4579,9559.340024,2011-01-24,40672,121,28,99,0,3,580.8
4580,8879.790017,2011-02-03,52583,113,12,59,0,7,528.2008599999999
4581,5525.470004,2011-02-01,64816,69,30,33,0,7,331.2
4582,5923.2080000000005,2011-02-20,36685,74,15,25,0,5,355.2
4583,8501.652884000001,2011-01-31,0,136,20,98,3,6,979.2
4584,40235.9731,2011-01-13,77143,125,5,49,3,2,176.006384
4585,2584.824329,2011-02-23,60942,64,11,56,0,1,288.205261
4586,19278.81715,2011-01-05,0,61,12,77,0,2,366.60473199999996
4587,11981.98481,2011-01-20,21514,62,0,59,0,2,257.248789
4588,3933.8139929999998,2011-01-23,25927,103,6,20,0,1,674.973614
4589,2491.257604,2011-02-12,25965,65,23,27,0,1,329.206567
4590,7431.664369,2011-01-15,27688,92,8,86,0,9,572.352362
4591,7865.182898,2011-01-23,75490,97,33,20,0,7,43.084332
4592,15978.91049,2011-01-15,33871,136,2,23,0,2,933.6246550000001
4593,2113.85703,2011-02-25,0,65,27,37,2,1,468.0
4594,8661.735884,2011-01-19,85470,109,23,31,0,6,523.2
4595,5625.307768,2011-02-28,97095,70,4,8,0,5,208.035411
4596,4592.150374,2011-02-13,73604,114,15,89,0,1,184.222768
4597,3709.9197240000003,2011-01-29,0,112,13,33,0,1,1082.898726
4598,8208.929715,2011-01-11,40646,103,22,6,0,8,494.4
4599,5595.389905,2011-02-05,74454,71,25,29,0,3,340.8
4600,3413.6225600000002,2011-02-12,18168,87,25,50,0,1,417.6
4601,6325.0305960000005,2011-02-28,0,89,4,86,0,7,614.572672
4602,6393.874612,2011-01-27,0,66,4,6,2,2,316.8
4603,8738.401012999999,2011-01-26,43597,110,20,24,0,6,528.0
4604,4836.394361,2011-02-25,0,140,15,87,0,1,672.0
4605,24967.75842,2011-02-15,66825,69,11,47,0,2,70.031111
4606,5409.955926,2011-02-26,0,62,1,9,5,2,297.6
4607,2344.2331879999997,2011-02-16,0,74,13,42,1,1,532.8
4608,15173.96841,2011-02-26,22448,126,20,32,0,2,604.8
4609,11124.20636,2011-01-17,42596,96,8,82,0,2,42.293622
4610,4863.266809000001,2011-01-20,0,70,3,35,0,5,646.785442
4611,5577.5412799999995,2011-01-09,97868,70,5,22,1,3,267.786573
4612,4526.94696,2011-02-09,92921,112,35,49,0,1,109.28708
4613,2519.569496,2011-01-10,41372,64,21,32,0,1,307.2
4614,4892.422239,2011-01-27,26660,63,23,40,0,8,453.6
4615,18943.26899,2011-01-27,58851,79,11,33,1,2,494.187643
4616,8564.768226,2011-02-17,95697,107,29,29,0,9,178.006524
4617,4419.5395229999995,2011-01-28,0,112,16,12,0,1,537.6
4618,5637.740051,2011-02-26,0,84,4,52,1,4,403.2
4619,5047.483378,2011-01-14,81741,64,10,94,0,8,186.448395
4620,4913.118904,2011-02-06,48295,63,25,96,0,8,290.30155299999996
4621,5799.063709,2011-01-29,65538,72,24,86,0,3,261.341223
4622,5568.984683,2011-01-15,53997,69,26,3,0,3,345.158393
4623,3861.4862689999995,2011-01-06,93272,95,3,54,0,1,281.110788
4624,2912.9139579999996,2011-02-05,68899,74,6,60,0,1,66.103422
4625,6980.325287000001,2011-01-25,0,67,20,14,0,2,321.6
4626,6769.3248109999995,2011-01-04,0,97,31,43,0,7,698.4
4627,8193.555045000001,2011-02-20,54950,103,25,75,0,7,480.578584
4628,7519.133631000001,2011-02-20,96306,95,12,17,1,6,185.355353
4629,3746.03079,2011-01-26,70342,96,3,99,1,1,685.907341
4630,2592.437797,2011-01-02,72421,65,8,23,0,1,312.0
4631,4548.291613,2011-02-06,0,132,5,88,3,1,950.4
4632,2885.002508,2011-01-21,77748,72,1,51,0,1,7.214579
4633,4883.551402,2011-01-02,19096,64,17,5,0,3,374.8996
4634,9061.057741,2011-02-18,73876,112,19,71,0,8,419.303041
4635,16728.34386,2011-01-15,0,237,1,29,0,5,1706.4
4636,11177.7521,2011-01-16,20742,100,17,52,0,2,455.851876
4637,4364.311890999999,2011-01-18,44804,114,15,13,0,1,778.3500730000001
4638,22940.38215,2011-01-01,52993,64,16,86,0,2,304.699889
4639,4926.282836,2011-01-09,49185,61,11,92,0,8,126.950071
4640,23086.36478,2011-02-01,69240,194,16,29,0,2,744.769131
4641,5149.301306,2011-01-22,26877,131,5,2,0,1,628.8
4642,8016.747629,2011-01-29,82828,67,14,36,1,2,217.47277599999998
4643,2538.857089,2011-02-11,99824,63,1,56,0,1,302.4
4644,10498.92645,2011-02-04,30352,89,21,13,0,2,146.11068500000002
4645,2448.646138,2011-02-08,0,69,7,68,0,1,331.2
4646,6057.07208,2011-02-14,27681,83,13,62,0,9,398.4
4647,8295.837442,2011-02-10,85478,103,29,15,0,6,224.15941600000002
4648,2786.661219,2011-01-03,94310,70,1,76,4,1,430.769347
4649,25464.82059,2011-02-01,13663,97,1,66,0,2,465.6
4650,11469.62991,2011-01-06,10384,151,5,72,0,5,914.4340970000001
4651,3557.368368,2011-02-21,17272,93,30,58,0,1,446.4
4652,8317.302512999999,2011-01-18,64367,104,2,14,0,9,96.431061
4653,7601.951104000001,2011-01-29,47519,96,21,2,0,4,245.248248
4654,9426.971158,2011-01-16,26263,85,11,31,0,2,475.159732
4655,6418.849149000001,2011-01-17,0,63,30,34,0,2,556.85728
4656,6788.084852,2011-01-13,0,93,2,70,0,9,855.3417289999999
4657,3358.6609789999998,2011-02-18,77309,83,22,6,0,1,596.3209429999999
4658,2439.930981,2011-01-10,50876,61,13,60,0,1,171.248196
4659,4505.85011,2011-02-03,20284,65,14,84,1,3,532.806637
4660,2309.596399,2011-01-03,22567,69,6,12,0,1,496.8
4661,2541.523959,2011-01-27,63546,64,1,53,0,1,131.813652
4662,6414.081362,2011-01-22,0,89,0,12,0,5,640.8
4663,2585.206268,2011-01-12,28137,65,23,2,0,1,312.0
4664,2961.31408,2011-02-28,22608,77,5,10,0,1,369.6
4665,2759.978287,2011-01-03,92296,69,4,65,0,1,331.2
4666,3341.6835,2011-02-10,0,69,9,72,5,3,331.2
4667,5169.49937,2011-02-26,12430,73,22,13,0,4,350.4
4668,4117.3723899999995,2011-02-11,0,116,19,99,0,1,1301.796063
4669,5552.596353,2011-02-27,50470,71,1,87,0,8,377.498287
4670,7285.030983,2011-02-28,44788,61,6,48,0,2,386.031248
4671,13916.934459999999,2011-01-02,52423,119,2,80,1,2,571.2
4672,11044.42715,2011-01-04,29696,139,17,41,0,3,478.107847
4673,3531.039178,2011-02-25,26884,89,11,84,0,1,238.132215
4674,2759.618207,2011-01-09,64388,69,12,51,0,1,331.2
4675,6500.409697,2011-01-03,0,61,13,37,0,2,292.8
4676,6369.262355,2011-01-20,34498,83,30,72,0,7,398.4
4677,13083.48622,2011-02-09,73060,108,9,78,0,2,518.4
4678,2150.906016,2011-01-29,0,63,8,83,0,1,453.6
4679,8447.888167000001,2011-02-18,61337,105,35,46,0,9,2.54009
4680,5075.420953,2011-01-11,0,73,28,8,0,3,350.4
4681,3527.8515850000003,2011-02-08,59496,88,22,64,0,1,189.14472800000001
4682,13061.51639,2011-01-18,0,180,4,45,0,6,1474.267145
4683,6259.510365,2011-01-31,37813,78,4,26,1,5,39.781368
4684,16681.32634,2011-01-24,55907,104,23,64,0,2,499.2
4685,5791.610721,2011-02-05,80480,72,6,55,0,7,242.842607
4686,7980.488637,2011-01-20,72734,66,7,96,0,2,195.218968
4687,2767.499996,2011-01-27,0,72,27,60,0,1,22.326388
4688,2975.2565489999997,2011-01-06,36548,76,10,95,0,1,547.2
4689,4178.586494,2011-01-28,62113,104,1,0,0,1,5.894778
4690,4734.257944,2011-01-30,0,67,7,75,0,5,747.458052
4691,4315.788632,2011-02-25,41252,109,25,31,0,1,514.059402
4692,6126.568309,2011-01-01,61139,76,4,16,0,4,364.8
